,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
10,0.041529275476932526,0.0,0.0,0.0,0.18798514331380525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.010783141721849855,0.0,0.0,0.0,0.056103541151337,0.0,0.0,0.0,0.008333204233128092,0.007225833509279334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03668808807497439,0.0,0.05304263985675314,0.0,0.0,0.003565848197626031,0.0
12,0.02222058384917503,0.0,0.0,0.0,0.13568171720172084,0.0,0.008751528900723124,0.011455731336460558,0.007613778114318848,0.0,0.011411483897719272,0.0,0.0,0.0,0.004880214153334152,0.0,0.0,0.0,0.0,0.0,0.07431825406329576,0.0,0.05786128654036411,0.0,0.0,0.0,0.01064661976902984
13,0.00691068811076028,0.0,0.0,0.0,0.20328828213470324,0.012363870229039873,0.0,0.0,0.011094106095177787,0.0,0.0,0.0,0.0,0.01752224564552307,0.0,0.0,0.0,0.0,0.0,0.0,0.11450977197715215,0.006465281226805278,0.06121319532394409,0.0,0.0,0.0,0.0
14,0.015512470155954361,0.0,0.0,0.0,0.02519270032644272,0.00676661916077137,0.0,0.0,0.012060881902774176,0.031785412381092705,0.0,0.0,0.0,0.011667586863040924,0.0,0.008145594969391823,0.0,0.0,0.0,0.0,0.007428841665387154,0.0,0.0254963884751002,0.01142730563879013,0.0,0.0,0.0
15,0.02047493961668506,0.0,0.00923620241204488,0.0,0.13827989580704994,0.0,0.0,0.0,0.0,0.0,0.008309883555186163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05766546603330632,0.0,0.04727477419007685,0.0,0.0,0.0,0.0
16,0.018442631871611985,0.0,0.0,0.0,0.1517028190471508,0.0,0.0,0.0,0.022491477153919363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467983838584688,0.0,0.04650926534776335,0.0,0.0,0.0,0.0
17,0.0352090366862037,0.0,0.0,0.0,0.11447061598300934,0.0,0.0,0.0,0.0,0.03395332666960629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05849011851982637,0.0,0.03530710596929897,0.0,0.0,0.0,0.0
18,0.024982346033831256,0.0,0.0,0.0,0.1294493563131455,0.0,0.0,0.0,0.019978568094586015,0.012509204378915489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06408228540639264,0.0,0.05398954437413347,0.0,0.0,0.0,0.0
19,0.021922325067098628,0.0,0.0,0.0,0.09747580517062825,0.0,0.0,0.0,0.0,0.015656383327357675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0424381231076151,0.0,0.022795350347434618,0.0,0.0,0.002072219855218961,0.0
20,0.0487934479472834,0.0,0.00754645712878726,0.011566460406014679,0.11387677039575139,0.0,0.0,0.0,0.0,0.00498172777508377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03853727644736614,0.0,0.02424362274484897,0.0,0.0,0.005809588169832842,0.0
21,0.06216224724495852,0.0,0.0,0.0,0.06780787971284655,0.0,0.0,0.009213179349899292,0.0,0.008000113897853427,0.0,0.0,0.0,0.0,0.0,0.006714360581503974,0.0,0.0,0.0,0.0,0.04501011001842993,0.0,0.0,0.0,0.0,0.0,0.0
22,0.045200086401817496,0.0,0.004970593560010867,0.0027461168461276175,0.1775928054537092,0.0,0.0,0.0,0.022832063131762625,0.009639894155631388,0.0,0.0,0.0,0.007381748436088849,0.0,0.03696576769190623,0.0,0.008053529307358247,0.0,0.0,0.10756807488606389,0.0,0.053864046819227976,0.0025883200473355173,0.0,0.0,0.0
23,0.013746785395073168,0.0,0.0,0.01421775510816863,0.11639288158127756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01511119802792867,0.0,0.0,0.0,0.0,0.036449972427252564,0.0,0.04991767532897718,0.0,0.0,0.0,0.0
24,0.008109570211834378,0.0,0.0,0.0,0.16247101094987657,0.0,0.0,0.0,0.012770360045962863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11095094879468283,0.0,0.046315819687313506,0.0,0.0,0.0,0.0
25,0.04050018868328613,0.0,0.0,0.009695452672463876,0.1162272294362386,0.005174807928226612,0.0,0.0,0.012055871663270172,0.012982554641770727,0.004732810052824609,0.0,0.0,0.0038125592249411123,0.0,0.0,0.0,0.0,0.0,0.0,0.11351000195668068,0.0,0.043878908510561344,0.0,0.0,0.0,0.0
26,0.03963371857683709,0.0,0.0,0.0,0.1371487672870041,0.002241288516538363,0.0,0.0,0.0028431011852643167,0.01933529867348096,0.004285757423292661,0.0,0.0,0.006985475408270004,0.0,0.012315092357337897,0.0,0.0024459769962527226,0.0,0.0,0.10865295081273883,0.01306476872018043,0.059459377265145594,0.004259174174450813,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.014671944081783295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04101326813300451,0.0,0.0,0.0,0.0,0.0,0.0,0.04121948033571243,0.0,0.02865178386370341,0.0,0.0,0.0,0.0
28,0.04921010322868824,0.0,0.0,0.0,0.27611402825762826,0.0,0.0,0.0,0.008836515868703524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525854961325724,0.0,0.01035004792114099,0.0,0.0,0.0,0.0
29,0.010693884024056055,0.0,0.0,0.0,0.12902086716826244,0.0,0.010375112615605836,0.004528086672547043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035029284415706513,0.0,0.0,0.0,0.0,0.03693799081669059,0.0,0.033414760584472326,0.0,0.00998710496451265,0.0,0.0
30,0.07863476725875354,0.0,0.0,0.0,0.0928834300549304,0.007405947466365626,0.0,0.0,0.011683220746087247,0.0,0.0,0.0,0.0,0.010844325433011915,0.0,0.0,0.0,0.0,0.0,0.0,0.045748319293631885,0.0,0.014008635380229012,0.0,0.0,0.0,0.0
31,0.02914464679257623,0.0,0.0,0.0,0.11007617927830794,0.0,0.0,0.0,0.0,0.05290092630632993,0.013463147755326896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12705705289182992,0.0,0.057479677529170596,0.010508532154149023,0.0,0.0,0.0
32,0.013954870486527347,0.0,0.0,0.0,0.1244159953647785,0.002040157492241163,0.0,0.0,0.004229405287946208,0.011927345160687908,0.002809704689497358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05984925537296895,0.0,0.021237631527225624,0.0,0.0,0.0,0.0
33,0.03328379585462458,0.0,0.0,0.005149869708453908,0.09930759896250332,0.0,0.005806367537554573,0.004757102447397569,0.008320460775319267,0.01756382619633394,0.008801257610321045,0.0,0.0,0.0,0.0,0.002868091008242439,0.0,0.005829760958166684,0.0,0.0,0.08030213240314932,0.0,0.056913094660815074,0.0032626783146577723,0.0,0.002236958987572614,0.0
34,0.034853432515654904,0.0,0.0,0.0,0.1349383583574584,0.0085283409465443,0.0,0.0,0.016507708966129957,0.003121277599623709,0.0180199450314647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10629287482512118,0.0,0.07976987536507424,0.0,0.0,0.0,0.0
35,0.011030395241344677,0.0,0.006837118636159336,0.0,0.07998594269156456,0.0,0.0,0.0,0.004347537370289073,0.006531193414155175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910216360407717,0.0,0.07594664153807304,0.0,0.0,0.0,0.0
36,0.03300091528123425,0.0,0.0,0.0,0.08503352922777976,0.0,0.0,0.0,0.0141192453522836,0.006797506924598447,0.0,0.0,0.0,0.0,0.0,0.013129131447884345,0.0,0.0,0.0,0.0,0.06747278138514488,0.0,0.025151946852284092,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.30097387358546257,0.0,0.0,0.0,0.016404414815562113,0.007758308734212603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301969875182424,0.0,0.03785523719021252,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.01612531035034745,0.03937576159282967,0.0,0.0,0.0,0.0,0.03462927760901274,0.013115034059241967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056365161582275676,0.0,0.10386280825844517,0.0,0.0,0.006947325887503447,0.0
39,0.0,0.0,0.0,0.0,0.12295316364250931,0.0,0.0,0.0,0.01909093880185894,0.018927634931078144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018003750081155814,0.0,0.0,0.10849435481370664,0.0,0.0,0.0,0.0,0.0,0.0
40,0.013840916100889444,0.0,0.0,0.0,0.07944687036797404,0.0,0.0,0.0,0.009590338605145613,0.018764561352630455,0.004971981669465701,0.0,0.0,0.0,0.0,0.005189965479075909,0.0,0.0,0.0,0.0,0.03469354659318924,0.002772316957513491,0.03224363752330343,0.0,0.0,0.0033043716102838516,0.0
41,0.003955180552896001,0.0,0.0,0.0042139759902790385,0.0607244652484108,0.0,0.010790662704107588,0.0,0.0037941658957321754,0.026836858414785034,0.006704880700090924,0.0,0.0,0.0019415341989165212,0.0,0.004264934891794884,0.0,0.0,0.0,0.0,0.025420784438628496,0.0,0.02926852570071241,0.0,0.0,0.0035645294087127554,0.0
42,0.04549300349675692,0.0,0.0,0.0,0.11884057796918429,0.0,0.0,0.0,0.01315061220755944,0.011382745779477633,0.022844527317927434,0.0,0.0,0.0,0.0,0.015359192628126878,0.0,0.0,0.0,0.0,0.05901201504927415,0.0,0.02931031630589412,0.0,0.0,0.0,0.0
43,0.04967019228792902,0.0,0.0,0.0,0.15516119661615857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10665777725959892,0.0,0.024655544490956548,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.07008815510198474,0.0,0.0,0.0,0.004506187047809362,0.036756429355591536,0.0,0.0,0.0,0.0,0.0067710354924201965,0.019331988412886858,0.0,0.013217376079410315,0.0,0.0,0.054414727026596665,0.0,0.07487026019953191,0.0,0.0,0.0,0.0
45,0.04255796611309051,0.0,0.0,0.0031765684485435485,0.11429463475942611,0.0,0.0,0.0,0.004876216650009155,0.012916175127029418,0.0,0.0,0.0,0.0,0.0,0.008258744478225707,0.0,0.009830636382102966,0.0,0.0,0.08452030420303344,0.0,0.013572654128074646,0.004567932188510895,0.0,0.0,0.0
46,0.05300550434574391,0.0,0.0,0.0,0.1615961878179754,0.005225283732204317,0.002470097264403817,0.0,0.015344390329324975,0.015055804694973448,0.0,0.0,0.0,0.003931003546564834,0.0,0.002132364976331123,0.0,0.0,0.0,0.0,0.08777013927135828,0.0,0.0762035275030436,0.0027638499466878064,0.0,0.0,0.0
47,0.01446231724559397,0.0,0.0,0.0,0.10303972553515779,0.0,0.0,0.0,0.012011261953823809,0.01403888930445132,0.006558692109757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655393821605737,0.0,0.017592378716537918,0.0,0.0,0.009089680685513262,0.0
48,0.01568007469177246,0.0,0.0,0.0,0.13059138444562754,0.003832520917057991,0.0,0.0,0.0,0.0035950932651758194,0.0,0.0,0.0,0.010113791873057684,0.0,0.0,0.0,0.0,0.0,0.0,0.10038689679155748,0.0,0.03749002671490113,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.15141443411509195,0.0,0.0,0.0,0.009818206940378462,0.01800474382582165,0.009303519413584755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735785620553153,0.0,0.021586367062159946,0.0,0.0,0.0,0.0
50,0.0816153883934021,0.0,0.0,0.0,0.16635012413774217,0.0,0.0,0.0,0.02713977439062936,0.0,0.0,0.0,0.0,0.0,0.0,0.017373588468347276,0.0,0.0,0.0,0.0,0.10792066156864166,0.0,0.07144801637956075,0.0,0.0,0.0,0.0
51,0.018884952444779245,0.0,0.0,0.0,0.14355872932233307,0.0,0.0,0.0,0.004567287783873709,0.01760326341578835,0.0,0.0,0.0,0.020669922703190853,0.0,0.0,0.0,0.0,0.0,0.0,0.12961038225575497,0.0,0.10257554587564971,0.0,0.0,0.0,0.0
52,0.014736405533293018,0.0,0.0,0.006956627835398135,0.1819247081875801,0.0,0.0,0.0,0.007977409531240877,0.004716200673061869,0.0,0.0,0.0,0.010670703390370245,0.0,0.0,0.0,0.0,0.0,0.0,0.08744930864676186,0.0,0.02881096141493839,0.0,0.0,0.0,0.0
53,0.02996321388932525,0.0,0.0,0.0,0.09692851490661746,0.0040652160761786285,0.0,0.0,0.0,0.006580509123254995,0.02552737320055727,0.0,0.0,0.0,0.0,0.006270927972480899,0.0,0.0,0.0,0.0,0.03577696568653232,0.0,0.04673851489043627,0.0,0.0,0.0,0.007837373702252497
54,0.04864139703736789,0.0,0.0,0.0,0.0999093407738036,0.0028067425541255784,0.0,0.0,0.02403912293738213,0.02684757199840269,0.0028905464687209196,0.0,0.0,0.004794606264086737,0.0,0.006124473136404286,0.0,0.006990513075952945,0.0,0.0,0.07125566597434058,0.006656382394873578,0.0390251162259475,0.0,0.0,0.0,0.0
55,0.01326447498230707,0.0,0.008856445834750221,0.0,0.09493006212370736,0.0,0.0,0.0,0.005728136925470261,0.022503265596571422,0.005299568743932815,0.0,0.0,0.0066075960795084635,0.0,0.0,0.0,0.0,0.0,0.0,0.07827655162130083,0.007964912482670375,0.05775967353866214,0.0,0.0,0.0,0.0
56,0.03728825286511452,0.0,0.0,0.0,0.07577452736516152,0.0,0.0,0.0,0.018372776046875986,0.016479324909948533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005723192807166807,0.0,0.02595596832613791,0.0,0.0,0.0,0.0
57,0.012908945083618164,0.0,0.0,0.0,0.09703150192896524,0.020351510445276895,0.0,0.0,0.007068316141764323,0.015585447549819947,0.0,0.0,0.0,0.0,0.0,0.013283059597015381,0.0,0.0,0.0,0.0,0.07871728936831156,0.0,0.04905126253763835,0.0,0.0,0.0,0.0
58,0.007957391738891602,0.0,0.0,0.014785799026489257,0.03482222032546997,0.011983924388885498,0.0034472277164459227,0.0,0.0024856047630310058,0.01557895302772522,0.006781278610229492,0.0,0.0,0.007853062629699707,0.0,0.0,0.0,0.0,0.0,0.0,0.01069567060470581,0.0,0.005841246604919434,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.04736871941614959,0.013650682012913591,0.0071905093677973346,0.0,0.0,0.030571245035882724,0.006865940861782785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333042291261382,0.0,0.0,0.0,0.0
60,0.02928812358215565,0.0,0.0,0.0,0.20902905891869814,0.0,0.0,0.0,0.007200291138568907,0.03226383360287615,0.0,0.0,0.0,0.005041226630902472,0.0,0.011520342517445105,0.0,0.0,0.0,0.0,0.053912898056379714,0.005338934996655879,0.040620883230034634,0.0,0.0,0.0,0.007584619613094184
61,0.05693634977707496,0.0,0.015077465314131516,0.0052405714988708494,0.09262626308661241,0.013267437311319205,0.0,0.0,0.0,0.015125788175142728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05724875009976901,0.014529138344984788,0.013146718190266535,0.00912011586702787,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.05949511226787362,0.0,0.0,0.0,0.008940988971341041,0.00829468491256878,0.0,0.0,0.0,0.0,0.0,0.010713566375035111,0.0,0.0,0.0,0.0,0.014692143406919253,0.0,0.014985261424895256,0.0,0.0,0.0,0.0
63,0.04115222455704049,0.0,0.0,0.0,0.17451050020244024,0.0,0.0,0.0,0.0,0.013380295609774655,0.0,0.0,0.0,0.0050218305359148,0.0,0.013653682519311774,0.0,0.0,0.0,0.0,0.0870848004132101,0.013124400622224154,0.027598433298607394,0.0,0.0,0.0,0.0
64,0.012774895648567043,0.0,0.0,0.0,0.08106148425413638,0.0,0.0,0.0,0.03055275581320938,0.0,0.0,0.0,0.0,0.03996067631001375,0.0,0.0,0.0,0.0,0.0,0.0,0.03614964655467442,0.0,0.014153652045191551,0.0,0.0,0.0,0.0
65,0.008890419887999693,0.0,0.008388513699173927,0.0,0.13977712951600552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860349748283625,0.0,0.02717393171042204,0.0,0.0,0.0,0.0
66,0.0897869497940347,0.0,0.0,0.0,0.20024907085541133,0.0025353216238923975,0.0,0.0,0.0,0.020136063364711968,0.0065950243859677704,0.0,0.0,0.011637696543255367,0.0,0.005919377948786761,0.0,0.0,0.0,0.0,0.06816658800518191,0.0,0.05058071037402024,0.002462957356427167,0.0,0.0022548445173212,0.006686369309554229
67,0.04992772622054882,0.0,0.0,0.0,0.15796581312511745,0.0035840480515126434,0.0,0.0,0.0,0.004587195562512687,0.007849648427427485,0.0,0.0,0.0,0.0,0.03133826309375549,0.0,0.0,0.0,0.0,0.09362217214670074,0.010613049014230793,0.02830887778421466,0.0,0.0,0.0,0.0
68,0.04159606315872886,0.0,0.0,0.0,0.15331800282001495,0.0,0.0,0.0,0.0,0.014090059833093123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13713743740862067,0.0,0.10043898157098076,0.008990581740032543,0.0,0.0,0.0
69,0.008219154905681769,0.007958393451596095,0.0,0.01005995815450495,0.1541863108469435,0.0,0.0,0.0,0.003460847641810898,0.02689861586271239,0.0,0.0,0.0,0.0,0.0,0.004845160590715645,0.0,0.008180520258659174,0.0,0.0,0.0499228473044624,0.007582519172636931,0.03459953596769286,0.0033789784455102337,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.05097118325722523,0.0,0.0,0.0,0.017286886007357866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02327229579289754,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.03339148174833368,0.0,0.0,0.0,0.021450449471120483,0.008236721709922509,0.0,0.0,0.0,0.0,0.0,0.0184664958053165,0.0,0.0,0.0,0.0,0.025768056511878967,0.0,0.0210915665935587,0.00927690002653334,0.0,0.0,0.0
72,0.0,0.0,0.009442281463871832,0.0,0.028309837955495586,0.010396975538005,0.0,0.0,0.003987661522367726,0.023866685188334923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03445068811592848,0.0,0.07184429434330566,0.0,0.0,0.003820774347885795,0.0
73,0.025391600806923473,0.0,0.0,0.0,0.21387444458463611,0.0,0.0,0.0,0.01431581991560319,0.0,0.0067463639904471,0.0,0.0,0.0,0.0,0.003690135391319499,0.0,0.002562164383776048,0.0,0.0,0.08610973792041049,0.020218322820523205,0.0499016655718579,0.012025962638504365,0.0,0.0,0.0
74,0.02224149936582984,0.0,0.0,0.0,0.11537500525393136,0.0,0.0,0.0,0.0,0.006002327654419876,0.003789413266065644,0.0,0.0,0.012012355211304455,0.0,0.0,0.0,0.0,0.0,0.0,0.1069286651000744,0.0,0.06928794812865374,0.0,0.0,0.0,0.00916615564648698
75,0.0,0.0,0.0,0.007863967082439324,0.12622239727240342,0.02154925083502745,0.0,0.0,0.058477209928708196,0.016105809272863925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04962059702628698,0.0,0.060714507714296,0.0,0.0,0.0,0.0
76,0.05600936311047252,0.0,0.0,0.0,0.11989497556919004,0.0,0.0,0.0,0.0041185973620996245,0.0,0.0,0.0,0.0,0.0,0.0,0.012145330993140616,0.0,0.0,0.0,0.0,0.08253868469377844,0.0,0.017653863604475812,0.0,0.0,0.0,0.0
77,0.04056168089107591,0.0,0.0,0.0,0.134726028053128,0.0,0.0,0.0,0.011674728928780069,0.07816107114967034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014405179996879734,0.0,0.0,0.11562345100908863,0.0,0.09094923308917455,0.0,0.0,0.0,0.0
78,0.024067156198548108,0.0,0.0,0.0,0.1185830707957105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22568279141333045,0.0,0.014445216190524218,0.0,0.0,0.0,0.0
79,0.02159247354224876,0.0,0.0,0.0,0.14258300485434355,0.0,0.0,0.0,0.015388901586885806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09572851437109488,0.0,0.01605481461242393,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.13832620312185848,0.0,0.0,0.0,0.022063684814116535,0.024894363739911246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008935100892010857,0.0,0.05182281487128314,0.0,0.0,0.0,0.0
81,0.014099549556124037,0.0,0.0,0.0,0.17040845622187076,0.0,0.0,0.0,0.013649514619854914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224181466344474,0.0,0.04443807791972506,0.0,0.0,0.0,0.0
82,0.01377362232459219,0.0,0.0,0.0,0.12312952436898884,0.0,0.0,0.0,0.008843086267772474,0.0032269258248178584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061120476848200746,0.0,0.08210202392778898,0.0,0.0,0.0,0.0
83,0.005988056512223077,0.0,0.0,0.0,0.13883031704991133,0.009001575794416605,0.0,0.0,0.0034832862234607186,0.0,0.009820870517455425,0.0,0.0,0.013335328741171925,0.0,0.02057444803493539,0.0,0.013808593307573771,0.0,0.0,0.05237964225798538,0.0,0.05315081421861943,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.08726658062501387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08958997509696266,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.04567001014947891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06025339663028717,0.0,0.0,0.0555802583694458,0.0,0.0,0.0,0.0,0.0,0.0
86,0.012619340830835803,0.0,0.0,0.0,0.0732592420331363,0.0,0.0,0.0,0.0,0.018524248435579496,0.0,0.0,0.0,0.0,0.0,0.006871470500682962,0.0,0.0,0.0,0.0,0.03917251907545945,0.0,0.023041401649343558,0.0,0.0,0.0,0.0
87,0.008717739180232702,0.0,0.0,0.0,0.1266015289204844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011160492897033691,0.0,0.0,0.0,0.006523479236645645,0.04618932089109099,0.0,0.04831777060969492,0.0,0.0,0.0,0.0
88,0.008683510283206372,0.0,0.0,0.0,0.12384113510872455,0.0,0.0,0.0,0.007624711762083338,0.010215000269260812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004375518002408616,0.0,0.0,0.11346222904134304,0.0,0.02894871602667139,0.0,0.0,0.0,0.0
89,0.01869753734120783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026251156937401248,0.013183682594659194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057897798295290966,0.0,0.01777324417852006,0.0,0.0,0.0,0.0
90,0.012525199719195097,0.0,0.0,0.00848682534019902,0.14056578081733775,0.0,0.0,0.0,0.005116589789120656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10575764612206873,0.0,0.03802196372230098,0.004836445147136472,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0946175488265785,0.011414129991789122,0.05344923605790009,0.0,0.01798572250314661,0.040807400200818036,0.024836209980217187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04546669608837849,0.0,0.10252169499526152,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0038318807302519333,0.1654149408257285,0.00948284393133119,0.0,0.0,0.0,0.010827539272086566,0.011431492345277653,0.0,0.0,0.011311762554700984,0.0,0.0,0.0,0.0,0.0,0.0,0.056474268436431885,0.0,0.02856484367403873,0.00411683528922325,0.0,0.0,0.0
